clade_name	UCI_9	UCI_8	UCI_86	UCI_85	UCI_84	UCI_83	UCI_82	UCI_81	UCI_80	UCI_7	UCI_79	UCI_78	UCI_77	UCI_76	UCI_75	UCI_74	UCI_73	UCI_72	UCI_71	UCI_70	UCI_6	UCI_69	UCI_68	UCI_67	UCI_66	UCI_65	UCI_64	UCI_63	UCI_62	UCI_61	UCI_60	UCI_5	UCI_59	UCI_58	UCI_57	UCI_56	UCI_55	UCI_54	UCI_53	UCI_52	UCI_51	UCI_50	UCI_4	UCI_49	UCI_48	UCI_47	UCI_46	UCI_45	UCI_44	UCI_43	UCI_42	UCI_41	UCI_40	UCI_3	UCI_39	UCI_38	UCI_37	UCI_36	UCI_35	UCI_34	UCI_33	UCI_32	UCI_31	UCI_30	UCI_2	UCI_29	UCI_28	UCI_27	UCI_26	UCI_25	UCI_24	UCI_23	UCI_22	UCI_21	UCI_20	UCI_1	UCI_19	UCI_18	UCI_17	UCI_16	UCI_15	UCI_14	UCI_13	UCI_12	UCI_11	UCI_10	MLVS_9	MLVS_8	MLVS_7	MLVS_6	MLVS_5	MLVS_4	MLVS_3	MLVS_36	MLVS_35	MLVS_34	MLVS_33	MLVS_32	MLVS_31	MLVS_30	MLVS_2	MLVS_29	MLVS_28	MLVS_27	MLVS_26	MLVS_25	MLVS_24	MLVS_23	MLVS_22	MLVS_21	MLVS_20	MLVS_1	MLVS_19	MLVS_18	MLVS_17	MLVS_16	MLVS_15	MLVS_14	MLVS_13	MLVS_12	MLVS_11	MLVS_10	Lewis_9	Lewis_99	Lewis_98	Lewis_97	Lewis_96	Lewis_95	Lewis_94	Lewis_93	Lewis_92	Lewis_91	Lewis_90	Lewis_8	Lewis_89	Lewis_88	Lewis_87	Lewis_86	Lewis_85	Lewis_84	Lewis_83	Lewis_82	Lewis_81	Lewis_80	Lewis_7	Lewis_79	Lewis_78	Lewis_77	Lewis_76	Lewis_75	Lewis_74	Lewis_73	Lewis_72	Lewis_71	Lewis_70	Lewis_6	Lewis_69	Lewis_68	Lewis_67	Lewis_66	Lewis_65	Lewis_64	Lewis_63	Lewis_62	Lewis_61	Lewis_60	Lewis_5	Lewis_59	Lewis_58	Lewis_57	Lewis_56	Lewis_55	Lewis_54	Lewis_53	Lewis_52	Lewis_51	Lewis_50	Lewis_4	Lewis_49	Lewis_48	Lewis_47	Lewis_46	Lewis_45	Lewis_44	Lewis_43	Lewis_42	Lewis_41	Lewis_40	Lewis_3	Lewis_39	Lewis_38	Lewis_37	Lewis_36	Lewis_35	Lewis_34	Lewis_33	Lewis_32	Lewis_31	Lewis_30	Lewis_2	Lewis_29	Lewis_27	Lewis_26	Lewis_25	Lewis_24	Lewis_23	Lewis_22	Lewis_21	Lewis_20	Lewis_1	Lewis_19	Lewis_18	Lewis_17	Lewis_16	Lewis_13	Lewis_12	Lewis_11	Lewis_116	Lewis_115	Lewis_114	Lewis_113	Lewis_112	Lewis_111	Lewis_110	Lewis_10	Lewis_109	Lewis_108	Lewis_107	Lewis_106	Lewis_105	Lewis_104	Lewis_103	Lewis_102	Lewis_101	Lewis_100	italy_8	italy_4	italy_3	italy_2	italy_1	HMP_8	HMP_7	HMP_5	HMP_4	HMP_3	HMP_2	HMP_27	HMP_26	HMP_24	HMP_22	HMP_21	HMP_20	HMP_1	HMP_18	HMP_16	HMP_14	HMP_12	HMP_10	hadza_9	hadza_8	hadza_6	hadza_3	hadza_2	hadza_25	hadza_24	hadza_23	hadza_22	hadza_20	hadza_19	hadza_18	hadza_16	hadza_13	hadza_12	hadza_10
k__Archaea|p__Euryarchaeota|c__Thermoplasmata|o__Methanomassiliicoccales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Thermoplasmata|o__Methanomassiliicoccales|f__Methanomassiliicoccaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Thermoplasmata|o__Methanomassiliicoccales|f__Methanomassiliicoccaceae|g__Methanomassiliicoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Thermoplasmata|o__Methanomassiliicoccales|f__Methanomassiliicoccaceae|g__Methanomassiliicoccus|s__Candidatus_Methanomassiliicoccus_intestinalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria	66.77607	45.3147	29.17782	33.58256	48.51858	40.20219	39.81134	44.83099	44.42376	47.11715	45.68978	45.97803	48.60021	48.91651	48.8731	52.22077	42.90821	34.51774	34.27149	31.59057	43.55964	35.94922	36.95846	35.01647	41.3954	50.3339	51.00668	47.66537	54.71196	34.39786	28.23338	76.05781	30.50235	20.34599	22.33068	27.07415	48.03538	46.97214	49.92033	46.93267	48.58261	42.18491	65.96276	66.89533	48.87865	45.95805	46.304	44.034	49.63693	49.37051	64.71282	36.98466	41.3058	61.73002	42.60986	43.98601	42.0946	44.10145	47.57998	47.49965	45.21947	35.31577	32.41637	32.54287	78.02426	32.46569	37.07507	36.49417	35.03354	41.35321	39.24142	42.19902	39.73175	41.67941	47.24637	63.93107	46.89217	45.6614	44.87021	33.17745	36.45135	36.4432	34.0688	56.78244	49.93462	63.82076	14.28743	15.77176	14.09808	18.66127	20.04196	14.70396	12.64922	19.11464	20.41421	20.17125	13.11064	24.10811	11.96632	17.38311	26.86079	19.57994	12.17104	19.93896	15.98767	23.45039	18.46146	26.44713	23.03943	24.94735	17.05633	21.33142	24.37539	21.02588	21.36911	0.31456	15.91563	20.92231	11.07846	23.70228	23.23526	22.02387	14.55621	7.13812	20.44953	1.83214	12.46052	8.86065	10.25225	13.02806	11.15289	9.18784	28.217	17.1011	9.88342	5.039	21.80351	15.63337	4.70805	12.41275	8.15186	15.8606	12.92479	11.37498	7.78028	13.80512	24.44401	32.28768	35.09019	47.67507	25.55201	32.41791	39.45357	35.94814	14.2444	5.71288	38.89345	38.42326	38.38395	39.64599	36.16481	36.90777	35.64667	32.99261	34.85097	32.27314	5.72793	48.53377	9.80982	6.06036	10.20622	1.77593	4.06396	0.35542	15.53644	21.15396	1.58341	21.69381	5.75514	18.38174	22.32489	8.00604	20.80964	3.20094	8.36884	8.93451	10.16811	10.06324	25.43124	8.09308	22.34664	5.00336	17.12604	12.40491	4.55115	10.43444	8.11415	15.77054	12.36896	10.40707	9.85713	24.40386	30.03771	33.92434	23.48575	28.60018	33.75551	29.77177	17.71068	18.78627	34.77846	27.64161	35.106	30.8579	30.75016	39.76668	15.30584	15.65012	14.86569	9.92251	5.00201	27.16758	34.89583	31.99147	21.4753	0	18.88957	41.57702	9.12394	25.42869	29.1006	35.82463	28.65734	18.29788	23.51149	14.08261	26.57268	26.57387	35.80451	31.29612	34.61533	36.17284	39.61146	76.12881	30.37652	46.7204	52.93103	25.01816	57.68192	42.17547	48.58508	49.82343	33.5241	40.01917	77.62117	40.37834	50.68469	30.948	14.61944	6.71486	18.09502	7.03107	11.54361	1.07675	6.17629	3.60994	7.96702	4.78938	10.45169	18.80328	8.27059	17.59154	16.95687	6.41532
k__Bacteria|p__Actinobacteria	26.36156	3.00565	7.21284	2.57488	20.0094	19.4793	21.25404	6.40475	7.49048	5.84235	7.33121	5.05728	2.80109	3.63844	5.10027	6.8582	2.70183	3.21449	2.68287	1.94899	8.32431	4.12124	2.81422	1.46894	3.29837	1.18235	3.55161	2.96276	0.76115	16.1693	5.88753	67.50607	12.41608	3.80725	9.2935	5.94442	10.0765	5.49586	12.48698	7.87382	13.59103	2.49625	34.39895	44.69226	2.57828	2.1745	3.05531	2.82445	2.67973	13.27348	18.56422	17.84295	15.68328	48.97115	7.57087	24.14992	3.80478	6.68345	2.25277	4.54906	8.04584	2.78929	2.729	5.34353	67.04347	4.41333	4.76293	4.70084	5.73328	1.45022	0	0.02878	0.24868	0.16217	7.57169	44.73546	5.34185	4.13378	3.91209	2.35395	3.43916	1.43528	1.96132	8.07568	10.05165	25.64841	0.94654	2.10044	0.21728	0.19561	1.17947	1.67977	0.60009	0.16327	0.28063	1.43471	0.1214	0.12779	0.63209	0.41629	1.42319	0.37314	0.11421	0.15517	3.01026	0.58466	1.05831	0.44194	0.33069	0.10798	1.77012	6.52606	0.25156	1.11434	0.64823	0	0.76284	0.63038	0.01782	1.11515	0.32584	0.07779	1.00712	0	1.81248	0.20934	0.27303	0.20098	0.45721	0.20124	0.05142	0.01315	0.60031	0.68276	2.89741	0.17838	0.08087	0.25851	0.03895	0.13069	0.12531	5.29954	0.16374	0.22413	1.80523	0.30772	0.11004	0.61621	7.47109	1.04701	0	0.62026	2.89324	0.35155	2.28567	0.57994	4.10599	0.34303	10.18899	1.67088	3.76494	2.3092	6.3024	3.37351	6.42624	5.88178	0.18848	0.23412	0.51561	0.42237	0.2508	1.23712	0.55862	0	0	1.9914	1.23556	0.92077	0.81006	0.1612	0.12448	0.04148	1.93715	0.22734	0.23121	0.2113	0.19965	0.14933	2.21826	0.06002	0.5097	0.172	0.12346	0.39318	0.09497	0.15926	0.1871	5.67645	0.27825	2.48297	0.24882	0.31026	0.66396	5.83143	0.02501	0.76167	2.0403	0.41927	2.06439	2.30309	0.57613	1.958	1.34173	3.12922	4.16492	0.46469	1.20872	0.24589	0.43212	0.66108	0.16008	0.30874	3.05401	1.82613	1.23988	0	1.39732	1.20264	2.40384	0	4.55043	7.8631	2.23474	0.17001	0	1.05184	0.78957	1.84282	0.97068	3.60548	0.25618	0.45823	0.83987	0.05755	0.96895	0.1495	3.17497	0.52197	0.18071	1.25522	0.10382	0.13603	9.7233	3.20735	0.80075	0.64602	0.07514	1.43812	0.05866	0.27528	0.12491	0.02694	0.06289	0	0.12141	0.19897	0.92706	0.05482	0.40567	0.03485	0.31634	0.00535	0.02545	0.1612
k__Bacteria|p__Actinobacteria|c__Actinobacteria	24.23352	1.77613	5.37758	1.65338	16.71178	15.19046	17.78814	4.39773	5.12093	4.69228	4.6044	3.63466	2.54694	3.528	4.97612	6.74149	2.5451	2.91409	2.68287	1.77609	6.5753	4.1154	2.81422	1.395	1.55484	0.9594	2.57539	2.23152	0.41261	15.14297	4.47331	58.73279	10.61126	2.94233	8.94769	4.62112	8.55607	4.54793	10.83451	6.54279	11.82006	0.37497	32.44741	39.03043	0.08432	0.07436	0.72911	0	0.59826	8.05743	13.20409	9.59356	12.77588	40.56416	6.44707	22.04628	3.7008	6.48258	1.8258	4.39827	7.88434	0.628	1.13272	1.26676	59.43326	2.10263	3.29228	1.6845	4.40305	0.5055	0	0	0.23388	0	7.57169	41.01368	5.34185	4.07566	3.70815	0	0.00726	0	0	5.12214	6.01273	22.33324	0	1.00546	0	0.03807	0.6776	1.03557	0.11453	0	0	0.84326	0	0.05845	0.39066	0.0663	1.06713	0.15373	0.01035	0	2.0931	0.04603	0.65649	0.32415	0.07228	0.01363	0.00393	6.00493	0	0.76606	0	0	0.46019	0.38826	0	0.17583	0.10953	0	0.39901	0	1.48741	0	0	0	0.19675	0	0	0	0	0	0.06956	0.13148	0	0.21117	0	0	0	2.21955	0	0	1.32619	0	0.11004	0.50859	7.47109	0.65045	0	0.57257	1.16675	0	0.08875	0.0941	4.10599	0	9.91188	1.60197	2.7836	0	5.99161	0.4192	5.83342	4.71921	0.07017	0.23412	0.28068	0	0	1.05017	0	0	0	0	0	0.19658	0	0.00018	0.05569	0.00786	1.55218	6.00E-05	0.00012	0.00254	0	0	0.0072	0	0	0.11161	0.02979	0.22738	0.01028	0	0.01619	2.10456	0.00765	0.40265	0.00183	0.1298	0.376	5.66127	0.00254	0.63232	0.9273	0.1018	0.24513	0.31006	0.10529	1.13194	1.15516	2.27804	3.74873	0.46469	0.71674	0.19938	0.32578	0.31236	0	0.27645	3.02809	0.14986	0.56477	0	0.80347	0.66215	0.11075	0	3.62382	7.59344	1.41669	0	0	0.75401	0.62758	1.30046	0.54067	2.92307	0.11705	0.20903	0.81279	0.03945	0.94569	0	3.12414	0.51007	0.05072	1.15392	0.02564	0.03067	9.65118	2.81068	0.53809	0.46938	0.01	1.31969	0	0	0	0	0.00768	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10993	0	0	0	0	0	0	0	0	0	0	0	0	0.00726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00E-05	0	0	0	0.0072	0	0	0	0	0	0	0	0.00029	0.00165	0.00765	0	0.00183	0	0	0.0078	0	0.00554	0.00483	0	0.00176	0.01126	0	0.00042	0.02491	0.00022	0.00071	0	0	0	0.00951	0.00166	0	0	0	0	0	0	0	0	0.01407	0	0.00373	0.08735	0	0	0	0	0	0	0	0	0.0001	0	0.08675	0	0.53298	0	0	0.39981	0	0.45737	0	0.00024	5.7195	1.65264	0	0.3391	0	0.42122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10993	0	0	0	0	0	0	0	0	0	0	0	0	0.00726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00E-05	0	0	0	0.0072	0	0	0	0	0	0	0	0.00029	0.00165	0.00765	0	0.00183	0	0	0.0078	0	0.00554	0.00483	0	0.00176	0.01126	0	0.00042	0.02491	0.00022	0.00071	0	0	0	0.00951	0.00166	0	0	0	0	0	0	0	0	0.01407	0	0.00373	0.08735	0	0	0	0	0	0	0	0	0.0001	0	0.08675	0	0.53298	0	0	0.39981	0	0.45737	0	0.00024	5.7195	1.65264	0	0.3391	0	0.42122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinobaculum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00791	0	0	0	0	0	0	0.03844	0	0	0.062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinobaculum|s__Actinobaculum_sp_oral_taxon_183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00791	0	0	0	0	0	0	0.03844	0	0	0.062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10993	0	0	0	0	0	0	0	0	0	0	0	0	0.00726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00E-05	0	0	0	0.0072	0	0	0	0	0	0	0	0.00029	0.00165	0.00765	0	0.00183	0	0	0.0078	0	0.00554	0.00483	0	0.00176	0.01126	0	0.00042	0.02491	0.00022	0.00071	0	0	0	0.00951	0.00166	0	0	0	0	0	0	0	0	0.01407	0	0.00373	0.08735	0	0	0	0	0	0	0	0	0.0001	0	0.07884	0	0.53298	0	0	0.39981	0	0.41893	0	0.00024	5.6575	1.65264	0	0.3391	0	0.42122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_graevenitzii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0163	0	0.06106	0	0	0.11603	0	0.01748	0	0	0.73425	0.43379	0	0.05922	0	0.12371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_johnsonii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00518	0	0	0	0	0.00159	0	0	0.05529	0.01271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00043	0	0	0	0	0	0	0	0.03062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
